re_idx,idx,review,category,polarity
37,277,"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop. The netbook is easier for me to take to bed and carry around with me. The screen takes some getting use to, because it is smaller than the laptop. I have not have any problems.",LAPTOP#GENERAL,positive
37,277,"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop. The netbook is easier for me to take to bed and carry around with me. The screen takes some getting use to, because it is smaller than the laptop. I have not have any problems.",LAPTOP#PORTABILITY,positive
37,277,"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop. The netbook is easier for me to take to bed and carry around with me. The screen takes some getting use to, because it is smaller than the laptop. I have not have any problems.",DISPLAY#USABILITY,neutral
37,277,"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop. The netbook is easier for me to take to bed and carry around with me. The screen takes some getting use to, because it is smaller than the laptop. I have not have any problems.",DISPLAY#DESIGN_FEATURES,neutral
38,330,"This is the first laptop I've owned, althougth I used several at my previous job. The screen graphics and clarity, and sharpness are great. I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.",DISPLAY#QUALITY,positive
38,330,"This is the first laptop I've owned, althougth I used several at my previous job. The screen graphics and clarity, and sharpness are great. I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.",LAPTOP#GENERAL,positive
39,371,This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,LAPTOP#GENERAL,positive
39,371,This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,DISPLAY#DESIGN_FEATURES,positive
39,371,This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,LAPTOP#PORTABILITY,positive
39,371,This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,LAPTOP#PRICE,positive
39,371,This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,LAPTOP#MISCELLANEOUS,positive
40,315,"the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",KEYBOARD#USABILITY,neutral
40,315,"the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",LAPTOP#GENERAL,positive
40,315,"the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",SHIPPING#QUALITY,positive
41,275,"I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",COMPANY#GENERAL,positive
41,275,"I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",LAPTOP#GENERAL,positive
41,275,"I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",LAPTOP#MISCELLANEOUS,positive
42,B00KMRGF28_13_A29X881WVJ8402,it was easy to set up. I like the number pad for work so that's nice,LAPTOP#USABILITY,positive
42,B00KMRGF28_13_A29X881WVJ8402,it was easy to set up. I like the number pad for work so that's nice,KEYBOARD#DESIGN_FEATURES,positive
42,B00KMRGF28_13_A29X881WVJ8402,it was easy to set up. I like the number pad for work so that's nice,LAPTOP#GENERAL,positive
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,HARD_DISC#QUALITY,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,BATTERY#QUALITY,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,BATTERY#OPERATION_PERFORMANCE,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,POWER_SUPPLY#QUALITY,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,HARDWARE#QUALITY,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,LAPTOP#GENERAL,negative
43,59,In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,LAPTOP#QUALITY,negative
44,237,It's fast and has excellent battery life. The screen shows great colors.,LAPTOP#OPERATION_PERFORMANCE,positive
44,237,It's fast and has excellent battery life. The screen shows great colors.,BATTERY#OPERATION_PERFORMANCE,positive
44,237,It's fast and has excellent battery life. The screen shows great colors.,DISPLAY#QUALITY,positive
44,237,It's fast and has excellent battery life. The screen shows great colors.,LAPTOP#GENERAL,positive
45,270,The Toshiba Net book operates very well. The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,LAPTOP#OPERATION_PERFORMANCE,positive
45,270,The Toshiba Net book operates very well. The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,OS#MISCELLANEOUS,negative
